,City,Cuisines,Cost,Tablebooking,Onlinedelivery,deliverynow,Price_range,rating,rating_color,rating_text,Votes
511,124,764,40,0,0,0,3,4.7,0,1,3074
512,124,1024,40,0,0,0,3,4.8,0,1,1715
513,124,1232,10,0,0,0,1,4.5,0,1,1868
514,124,1691,40,0,0,0,3,4.0,1,5,875
515,124,756,40,0,0,0,3,4.4,1,5,1746
516,126,1271,30,0,0,0,3,4.4,1,5,339
517,127,162,20,0,0,0,2,4.1,1,5,87
518,129,217,25,0,0,0,2,3.4,2,0,98
519,129,1212,25,0,0,0,2,3.1,2,0,83
520,129,1690,40,0,0,0,3,3.9,5,2,231
521,129,327,40,0,0,0,3,3.7,5,2,216
522,129,124,35,0,0,0,3,3.8,5,2,185
523,129,1639,25,0,0,0,2,3.7,5,2,185
524,129,303,10,0,0,0,1,3.8,5,2,281
525,129,881,40,0,0,0,3,3.7,5,2,137
526,129,6,25,0,0,0,2,3.7,5,2,209
527,129,1212,10,0,0,0,1,3.7,5,2,168
528,129,100,25,0,0,0,2,3.9,5,2,243
529,129,937,40,0,0,0,3,3.8,5,2,221
530,129,1212,10,0,0,0,1,3.5,5,2,46
531,129,1126,25,0,0,0,2,3.9,5,2,262
532,129,1031,25,0,0,0,2,3.7,5,2,183
533,129,1125,70,0,0,0,4,3.5,5,2,208
534,129,1006,25,0,0,0,2,3.8,5,2,245
535,129,1212,25,0,0,0,2,3.8,5,2,199
536,129,1738,40,0,0,0,3,3.8,5,2,225
537,129,168,25,0,0,0,2,4.1,1,5,575
538,131,616,10,0,0,0,1,4.3,1,5,88
539,132,619,20,0,0,0,2,3.6,5,2,96
540,133,1079,70,0,0,0,4,4.3,1,5,204
541,135,1006,10,0,0,0,1,3.2,2,0,18
542,135,1106,25,0,0,0,2,3.7,5,2,134
543,135,758,10,0,0,0,1,3.9,5,2,190
544,135,497,10,0,0,0,1,3.8,5,2,136
545,135,121,25,0,0,0,2,3.7,5,2,113
546,135,21,10,0,0,0,1,3.6,5,2,69
547,135,79,40,0,0,0,3,3.6,5,2,89
548,135,324,25,0,0,0,2,3.6,5,2,80
549,135,1126,40,0,0,0,3,3.8,5,2,175
550,135,615,10,0,0,0,1,3.7,5,2,136
551,135,1665,25,0,0,0,2,3.6,5,2,114
552,135,16,25,0,0,0,2,3.6,5,2,93
553,135,1639,25,0,0,0,2,3.6,5,2,89
554,135,1212,25,0,0,0,2,3.6,5,2,69
555,135,6,40,0,0,0,3,3.6,5,2,86
556,135,497,10,0,0,0,1,3.7,5,2,73
557,135,1212,25,0,0,0,2,3.6,5,2,104
558,135,18,10,0,0,0,1,3.7,5,2,101
559,135,1795,10,0,0,0,1,3.5,5,2,58
560,135,1125,25,0,0,0,2,3.9,5,2,156
561,136,317,25,0,0,0,2,3.9,5,2,156
562,138,327,25,0,0,0,2,3.2,2,0,16
563,139,115,25,0,0,0,2,3.3,2,0,26
564,0,6,190,0,0,0,4,4.6,0,1,207
565,0,6,260,0,1,0,4,4.6,0,1,376
566,0,1098,150,1,1,0,3,4.4,1,5,471
567,0,1815,70,0,0,0,2,4.3,1,5,224
568,0,837,100,0,0,0,3,4.2,1,5,228
569,0,115,180,0,0,0,4,4.6,0,1,81
570,0,1098,230,0,0,0,4,4.1,1,5,422
571,0,1805,350,1,1,0,4,4.4,1,5,246
572,0,1011,120,1,1,0,3,4.0,1,5,355
573,0,1019,60,0,1,0,2,3.6,5,2,268
574,0,893,100,0,1,0,3,4.5,0,1,162
575,0,86,250,0,1,0,4,4.0,1,5,205
576,0,1606,50,0,1,0,2,4.0,1,5,277
577,0,1172,70,0,1,0,2,4.0,1,5,380
578,0,995,80,1,1,0,3,4.3,1,5,180
579,0,1009,100,0,1,0,3,4.0,1,5,525
580,0,1008,330,1,0,0,4,4.9,0,1,216
581,0,995,500,1,0,0,4,4.7,0,1,201
582,0,497,250,0,0,0,4,4.2,1,5,435
583,0,47,200,0,0,0,4,4.6,0,1,586
584,39,1206,280,1,0,0,3,3.9,5,2,927
585,39,1017,90,1,1,0,2,4.1,1,5,1448
586,39,995,90,1,1,0,2,4.3,1,5,1281
587,39,1008,150,1,0,0,3,4.5,0,1,307
588,39,1023,200,1,0,0,3,4.5,0,1,909
589,39,683,160,1,0,0,3,4.9,0,1,641
590,39,995,500,1,0,0,4,4.9,0,1,322
591,39,1001,160,1,0,0,3,4.8,0,1,2510
592,39,29,300,0,0,0,4,4.5,0,1,1388
593,39,331,140,0,1,0,3,4.5,0,1,403
594,39,837,100,0,0,0,3,4.3,1,5,1351
595,39,121,160,0,0,0,3,4.3,1,5,661
596,39,1013,150,1,0,0,3,4.4,1,5,281
597,39,995,500,1,0,0,4,4.9,0,1,1352
598,39,996,150,1,1,0,3,4.4,1,5,552
599,39,1669,285,0,0,0,3,3.2,2,0,506
600,39,47,270,0,0,0,3,4.7,0,1,2424
601,39,355,170,0,0,0,3,4.3,1,5,386
602,39,84,250,0,1,0,3,3.7,5,2,500
603,39,928,130,1,1,0,3,4.3,1,5,544
604,117,1012,85,0,1,0,3,3.9,5,2,285
605,117,1699,70,0,1,0,3,3.8,5,2,210
606,117,1007,120,0,1,0,4,4.1,1,5,372
607,117,1009,65,0,0,0,3,4.3,1,5,316
608,117,1170,110,0,1,0,4,3.9,5,2,69
609,117,829,40,0,0,0,2,4.1,1,5,33
610,117,1608,100,0,1,0,4,4.1,1,5,449
611,117,1610,80,0,1,0,3,4.2,1,5,504
612,117,1607,90,0,1,0,3,4.1,1,5,192
613,117,878,80,0,0,0,3,2.4,3,4,154
614,117,178,50,0,0,0,2,4.2,1,5,142
615,117,112,60,0,0,0,3,4.2,1,5,444
616,117,5,160,0,1,0,4,4.2,1,5,265
617,117,588,130,0,1,0,4,3.8,5,2,227
618,117,83,250,0,1,0,4,3.9,5,2,357
619,117,1008,60,0,0,0,3,4.8,0,1,459
620,117,84,250,0,1,0,4,4.1,1,5,197
621,117,346,150,0,0,0,4,4.5,0,1,143
622,117,837,50,0,0,0,2,3.8,5,2,12
623,117,331,110,0,0,0,4,4.2,1,5,43
624,1,1514,850,0,0,0,3,3.9,5,2,140
625,1,1514,700,0,0,0,2,3.5,5,2,71
626,1,1306,500,0,0,0,2,3.6,5,2,94
627,1,1645,400,0,0,0,2,4.0,1,5,87
628,1,1373,1000,0,0,0,3,4.2,1,5,177
629,1,1435,2000,0,0,0,4,4.0,1,5,45
630,1,1514,2500,0,0,0,4,4.3,1,5,133
631,1,1275,2500,0,0,0,4,4.0,1,5,41
632,1,1646,800,0,0,0,3,3.6,5,2,59
633,1,1514,3600,0,0,0,4,3.8,5,2,46
634,1,1334,0,0,0,0,1,3.9,5,2,103
635,1,1714,550,0,0,0,2,4.1,1,5,121
636,1,1343,1100,0,0,0,3,3.4,2,0,70
637,1,465,0,0,0,0,1,4.9,0,1,77
638,1,1334,1500,0,0,0,4,3.8,5,2,57
639,1,443,0,0,0,0,1,3.9,5,2,98
640,1,1514,900,0,0,0,3,3.7,5,2,175
641,1,1098,700,0,0,0,2,4.4,1,5,134
642,1,529,1000,0,0,0,3,4.2,1,5,166
643,1,1444,700,0,0,0,2,4.1,1,5,168
644,2,532,900,0,0,0,3,4.2,1,5,1582
645,2,660,1800,0,0,0,4,3.7,5,2,1315
646,2,989,300,0,1,0,1,4.5,0,1,217
647,2,1428,800,0,0,0,3,4.1,1,5,769
648,2,1632,900,0,1,0,3,4.3,1,5,731
649,2,1631,500,0,1,0,2,4.4,1,5,113
650,2,374,1000,0,1,0,3,4.4,1,5,944
651,2,1328,1000,0,1,0,3,3.8,5,2,63
652,2,1555,1400,0,0,0,3,3.6,5,2,375
653,2,774,350,0,0,0,2,4.6,0,1,166
654,2,889,450,0,0,0,2,4.4,1,5,697
655,2,1334,900,0,0,0,3,4.3,1,5,325
656,2,1335,600,0,1,0,2,3.8,5,2,432
657,2,1065,700,0,1,0,2,4.3,1,5,744
658,2,353,700,0,1,0,2,4.0,1,5,404
659,2,420,600,0,1,0,2,4.4,1,5,317
660,2,1405,950,0,1,0,3,4.5,0,1,1138
661,2,688,1200,0,0,0,3,4.1,1,5,1041
662,2,1471,1200,0,0,0,3,4.1,1,5,192
663,2,333,550,0,1,0,2,3.9,5,2,166
664,2,625,1200,0,0,0,3,4.0,1,5,535
665,4,1573,500,0,0,0,3,3.4,2,0,57
666,4,400,350,0,0,0,2,3.3,2,0,76
667,4,1595,500,0,0,0,3,3.2,2,0,51
668,4,1329,600,0,0,0,3,3.4,2,0,99
669,4,1329,600,0,0,0,3,3.4,2,0,83
670,4,1559,600,0,0,0,3,3.4,2,0,18
671,4,54,500,0,0,0,3,3.4,2,0,58
672,4,828,400,0,0,0,2,3.3,2,0,53
673,4,1514,800,0,0,0,3,3.2,2,0,6
674,4,1098,700,0,0,0,3,3.4,2,0,35
675,4,832,400,0,0,0,2,3.4,2,0,32
676,4,1329,500,0,0,0,3,3.2,2,0,151
677,4,1355,0,0,0,0,1,3.3,2,0,49
678,4,1705,500,0,0,0,3,3.4,2,0,106
679,4,684,1000,0,0,0,4,3.6,5,2,59
680,4,1306,200,0,0,0,1,3.7,5,2,105
681,4,1444,500,0,0,0,3,3.5,5,2,105
682,4,770,500,0,0,0,3,3.6,5,2,57
683,4,1724,400,0,0,0,2,3.5,5,2,134
684,4,1290,800,0,0,0,3,3.3,2,0,58
685,5,1329,700,0,0,0,2,3.4,2,0,345
686,5,1306,300,0,0,0,1,3.9,5,2,151
687,5,230,100,0,0,0,1,4.0,1,5,52
688,5,1514,800,0,0,0,3,3.4,2,0,122
689,5,1749,150,0,0,0,1,3.6,5,2,56
690,5,1306,300,0,0,0,1,3.5,5,2,91
691,5,347,500,0,0,0,2,3.4,2,0,26
692,5,1520,1200,0,0,0,3,3.4,2,0,98
693,5,854,400,0,0,0,2,3.5,5,2,111
694,5,1329,700,0,0,0,2,3.6,5,2,51
695,5,1590,200,0,0,0,1,3.9,5,2,206
696,5,1560,600,0,0,0,2,3.4,2,0,44
697,5,1444,500,0,0,0,2,3.7,5,2,94
698,5,1444,500,0,0,0,2,3.5,5,2,461
699,5,1306,500,0,0,0,2,3.8,5,2,276
700,5,1306,400,0,0,0,2,3.8,5,2,71
701,5,1235,100,0,0,0,1,4.1,1,5,104
702,5,1306,500,0,0,0,2,4.1,1,5,878
703,5,1306,500,0,0,0,2,3.8,5,2,192
704,5,1306,1000,0,0,0,3,3.5,5,2,96
705,5,828,150,0,0,0,1,4.1,1,5,140
706,11,1338,800,0,0,0,3,3.6,5,2,240
707,11,1049,850,0,0,0,3,3.3,2,0,65
708,11,1329,600,0,0,0,2,3.3,2,0,63
709,11,1618,700,0,0,0,2,3.1,2,0,19
710,11,1554,350,0,0,0,2,3.4,2,0,46
711,11,1725,450,0,0,0,2,3.4,2,0,75
712,11,1340,1800,0,0,0,4,3.4,2,0,94
713,11,1066,500,0,0,0,2,3.3,2,0,47
714,11,1306,500,0,0,0,2,3.4,2,0,71
715,11,653,1000,0,0,0,3,3.6,5,2,73
716,11,1139,300,0,0,0,1,3.5,5,2,21
717,11,1712,400,0,0,0,2,3.3,2,0,46
718,11,1277,700,0,0,0,2,3.3,2,0,45
719,11,1185,450,0,0,0,2,3.4,2,0,34
720,11,1306,450,0,0,0,2,3.7,5,2,89
721,11,462,400,0,0,0,2,3.2,2,0,8
722,11,1275,650,0,0,0,2,3.4,2,0,39
723,11,1514,600,0,0,0,2,3.3,2,0,74
724,11,1384,450,0,0,0,2,3.3,2,0,76
725,11,1466,500,0,0,0,2,3.3,2,0,71
726,14,1514,1300,1,1,0,3,4.1,1,5,2416
727,14,115,2400,1,1,0,4,4.7,0,1,2369
728,14,1033,2000,0,0,0,4,4.8,0,1,10934
729,14,804,1300,1,0,0,3,3.9,5,2,1354
730,14,1272,1500,0,1,0,3,4.2,1,5,231
731,14,189,800,0,0,0,2,4.0,1,5,3533
732,14,1622,600,0,1,0,2,4.3,1,5,1413
733,14,1622,600,0,0,0,2,4.6,0,1,781
734,14,634,950,0,0,0,2,4.7,0,1,276
735,14,30,800,0,1,0,2,4.7,0,1,9667
736,14,1441,1400,1,0,0,3,4.1,1,5,5385
737,14,1364,400,0,1,0,1,4.3,1,5,753
738,14,626,1500,0,0,0,3,4.5,0,1,1288
739,14,818,1400,0,0,0,3,4.6,0,1,6907
740,14,142,1200,1,0,0,3,4.4,1,5,983
741,14,1622,600,0,0,0,2,4.6,0,1,627
742,14,625,1200,0,0,0,3,4.2,1,5,334
743,14,914,1800,1,1,0,3,4.5,0,1,5705
744,14,693,1400,0,0,0,3,3.9,5,2,405
745,14,1272,1500,0,0,0,3,4.4,1,5,754
746,16,365,200,0,0,0,1,3.3,2,0,51
747,16,331,600,0,0,0,2,3.4,2,0,63
748,16,828,250,0,0,0,1,4.9,0,1,427
749,16,1329,700,0,0,0,2,3.9,5,2,126
750,16,828,500,0,0,0,2,4.2,1,5,223
751,16,1329,1000,0,0,0,3,4.0,1,5,257
752,16,497,1000,0,0,0,3,4.0,1,5,103
753,16,1618,650,0,0,0,2,4.1,1,5,118
754,16,400,600,0,0,0,2,3.8,5,2,98
755,16,177,500,0,0,0,2,3.8,5,2,33
756,16,1384,550,0,0,0,2,3.5,5,2,175
757,16,1634,500,0,0,0,2,3.6,5,2,111
758,16,861,350,0,0,0,2,3.6,5,2,20
759,16,828,500,0,0,0,2,4.1,1,5,103
760,16,1585,400,0,0,0,2,4.4,1,5,243
761,16,1585,400,0,0,0,2,4.1,1,5,238
762,16,1306,1800,0,0,0,4,4.3,1,5,128
763,16,1699,500,0,0,0,2,3.9,5,2,161
764,16,1084,900,0,0,0,3,3.8,5,2,79
765,16,828,500,0,0,0,2,4.3,1,5,120
766,17,331,500,0,0,0,2,3.9,5,2,289
767,17,497,550,0,0,0,2,4.1,1,5,379
768,17,1194,1200,0,0,0,3,4.6,0,1,154
769,17,357,600,0,0,0,2,4.5,0,1,145
770,17,868,500,0,0,0,2,3.9,5,2,247
771,17,497,500,0,0,0,2,4.0,1,5,145
772,17,1316,850,0,0,0,2,3.7,5,2,118
773,17,439,1400,0,0,0,3,4.1,1,5,256
774,17,1329,450,0,0,0,1,3.6,5,2,173
775,17,1369,600,0,0,0,2,3.8,5,2,424
776,17,550,450,0,0,0,1,3.7,5,2,338
777,17,1280,500,0,0,0,2,3.7,5,2,228
778,17,363,450,0,0,0,1,3.8,5,2,253
779,17,1334,900,0,0,0,2,4.0,1,5,90
780,17,331,400,0,0,0,1,4.0,1,5,197
781,17,1037,800,0,0,0,2,4.3,1,5,69
782,17,1547,300,0,0,0,1,4.1,1,5,199
783,17,487,500,0,0,0,2,3.8,5,2,56
784,17,549,900,0,0,0,2,4.2,1,5,49
785,17,497,1500,0,0,0,3,4.3,1,5,345
786,17,130,400,0,0,0,1,3.5,5,2,89
787,24,1344,850,0,1,1,2,3.7,5,2,665
788,24,36,1600,0,0,0,3,4.2,1,5,676
789,24,1215,1400,0,1,0,3,4.3,1,5,970
790,24,1120,1600,0,0,0,3,4.1,1,5,300
791,24,701,1400,0,0,0,3,4.0,1,5,428
792,24,1402,1200,0,0,0,3,4.0,1,5,1022
793,24,1329,1300,0,0,0,3,4.5,0,1,1450
794,24,104,1800,0,0,0,3,4.3,1,5,228
795,24,1306,700,0,0,0,2,3.8,5,2,982
796,24,1339,1000,0,1,0,3,3.4,2,0,502
797,24,189,650,0,0,0,2,4.1,1,5,698
798,24,344,650,0,0,0,2,4.1,1,5,397
799,24,313,450,0,1,0,1,4.0,1,5,265
800,24,1218,600,0,1,0,2,4.2,1,5,252
801,24,1288,800,0,0,0,2,3.3,2,0,86
802,24,1031,2200,0,0,0,4,4.4,1,5,817
803,24,310,500,0,1,0,2,4.5,0,1,249
804,24,759,600,0,0,0,2,4.0,1,5,356
805,26,812,800,1,1,0,2,4.2,1,5,1810
806,26,1330,800,1,1,0,2,3.8,5,2,519
807,26,649,750,1,1,0,2,4.4,1,5,1504
808,26,1529,850,1,1,0,2,4.2,1,5,841
809,26,1217,1700,1,1,0,3,4.8,0,1,1262
810,26,398,450,0,1,0,1,4.2,1,5,191
811,26,1031,350,0,0,0,1,4.6,0,1,1510
812,26,370,1100,0,0,0,3,4.1,1,5,1004
813,26,1085,1500,1,1,0,3,4.0,1,5,1820
814,26,1306,1200,1,1,0,3,4.6,0,1,1753
815,26,1702,1000,1,0,0,3,4.2,1,5,1714
816,26,251,900,0,1,0,2,3.8,5,2,1317
817,26,800,1200,1,1,0,3,4.3,1,5,1607
818,26,1529,850,1,1,0,2,4.4,1,5,645
819,26,1529,850,1,1,0,2,4.3,1,5,742
820,26,651,1500,1,1,0,3,4.5,0,1,1210
821,26,1401,2000,0,0,0,4,4.4,1,5,3848
822,26,1441,1600,0,0,0,3,4.9,0,1,859
823,26,1497,1400,0,0,0,3,4.6,0,1,1267
824,26,1329,900,1,0,0,2,4.0,1,5,2272
825,29,377,800,0,1,0,3,4.6,0,1,202
826,29,1703,600,0,0,0,2,3.9,5,2,318
827,29,331,400,0,1,0,2,3.8,5,2,124
828,29,1618,600,0,1,0,2,3.5,5,2,274
829,29,828,500,0,0,0,2,4.3,1,5,147
830,29,497,1200,0,1,0,3,4.1,1,5,243
831,29,675,450,0,0,0,2,3.8,5,2,24
832,29,1701,350,0,0,0,2,4.5,0,1,380
833,29,665,1200,0,0,0,3,3.8,5,2,221
834,29,1401,700,0,1,0,2,3.9,5,2,85
835,29,1613,1200,0,0,0,3,4.2,1,5,40
836,29,400,600,0,1,0,2,4.0,1,5,132
837,29,1362,1000,0,0,0,3,4.0,1,5,203
838,29,1095,1500,0,0,0,4,4.0,1,5,215
839,29,1723,400,0,0,0,2,4.3,1,5,225
840,29,1321,1400,0,0,0,3,4.2,1,5,299
841,29,186,350,0,1,0,2,4.9,0,1,200
842,29,1391,700,0,0,0,2,4.2,1,5,221
843,29,774,300,0,0,0,1,4.3,1,5,161
844,29,1441,1400,0,0,0,3,4.4,1,5,505
845,35,1329,800,0,0,0,3,3.6,5,2,102
846,35,1723,500,0,0,0,3,3.8,5,2,115
847,35,783,650,0,0,0,3,3.9,5,2,141
848,35,1334,1000,0,0,0,4,3.9,5,2,173
849,35,608,750,0,0,0,3,4.2,1,5,406
850,35,1306,1500,0,0,0,4,4.9,0,1,50
851,35,554,0,0,0,0,1,4.3,1,5,63
852,35,1288,1250,0,0,0,4,4.0,1,5,98
853,35,1329,550,0,0,0,3,3.8,5,2,230
854,35,331,500,0,0,0,3,4.0,1,5,94
855,35,177,350,0,0,0,2,4.1,1,5,64
856,35,358,700,0,0,0,3,3.9,5,2,131
857,35,305,600,0,0,0,3,3.9,5,2,101
858,35,1514,600,0,0,0,3,3.9,5,2,121
859,35,331,400,0,0,0,2,3.9,5,2,39
860,35,1498,1600,0,0,0,4,4.4,1,5,66
861,35,1329,1200,0,0,0,4,4.0,1,5,175
862,35,361,500,0,0,0,3,4.1,1,5,104
863,35,455,500,0,0,0,3,4.2,1,5,68
864,35,331,600,0,0,0,3,4.2,1,5,89
865,43,519,250,0,0,0,1,2.9,2,0,4
866,43,1329,500,0,0,0,2,2.8,2,0,16
867,43,1306,150,0,0,0,1,2.8,2,0,8
868,43,1306,150,0,0,0,1,2.9,2,0,8
869,43,177,100,0,0,0,1,2.8,2,0,7
870,43,554,300,0,0,0,1,3.0,2,0,4
871,43,1235,100,0,0,0,1,0.0,4,3,1
872,43,1306,100,0,0,0,1,0.0,4,3,3
873,43,1520,400,0,0,0,1,0.0,4,3,3
874,43,331,300,0,0,0,1,0.0,4,3,0
875,43,865,300,0,0,0,1,2.9,2,0,4
876,43,1655,350,0,0,0,1,3.0,2,0,7
877,43,841,300,0,0,0,1,2.9,2,0,11
878,43,1306,200,0,0,0,1,0.0,4,3,1
879,43,1329,300,0,0,0,1,0.0,4,3,0
880,43,1306,400,0,0,0,1,0.0,4,3,0
881,43,1514,600,0,1,0,2,2.8,2,0,49
882,43,837,500,0,0,0,2,3.4,2,0,58
883,43,1579,700,0,0,0,2,3.4,2,0,233
884,43,588,1100,0,1,0,3,3.8,5,2,508
885,43,307,600,0,1,0,2,3.6,5,2,98
886,43,394,900,0,1,0,2,3.6,5,2,59
887,43,758,300,0,0,0,1,0.0,4,3,0
888,43,828,200,0,0,0,1,0.0,4,3,1
889,43,58,500,0,0,0,2,0.0,4,3,2
890,43,55,500,0,1,0,2,2.1,3,4,57
891,43,1306,1600,0,0,0,3,4.0,1,5,299
892,43,497,1300,0,1,0,3,4.1,1,5,239
893,43,986,400,0,0,0,1,3.2,2,0,16
894,43,828,200,0,1,0,1,2.7,2,0,16
895,43,1723,800,0,1,0,2,3.4,2,0,48
896,43,1514,1000,1,0,0,3,2.4,3,4,25
897,43,1699,200,0,0,0,1,0.0,4,3,3
898,43,774,250,0,0,0,1,2.8,2,0,12
899,43,828,200,0,0,0,1,0.0,4,3,2
900,43,1329,1200,1,0,0,3,0.0,4,3,0
901,43,331,1500,0,0,0,3,0.0,4,3,0
902,43,1520,1500,1,0,0,3,0.0,4,3,0
903,43,1235,100,0,0,0,1,0.0,4,3,2
904,43,1334,1500,1,0,0,3,0.0,4,3,3
905,43,1306,300,0,0,0,1,0.0,4,3,0
906,43,1514,500,0,0,0,2,0.0,4,3,0
907,43,1275,500,0,0,0,2,0.0,4,3,0
908,43,1329,400,0,0,0,1,0.0,4,3,0
909,43,177,1000,0,0,0,3,3.0,2,0,15
910,43,331,500,0,0,0,2,3.2,2,0,19
911,43,361,500,0,0,0,2,2.8,2,0,8
912,43,834,300,0,0,0,1,0.0,4,3,0
913,43,1329,450,0,0,0,1,2.8,2,0,20
914,43,845,500,0,0,0,2,3.1,2,0,11
915,43,177,150,0,0,0,1,3.0,2,0,11
916,43,1306,450,0,1,0,1,3.1,2,0,7
917,43,1329,700,1,0,0,2,2.9,2,0,13
918,43,986,400,0,0,0,1,0.0,4,3,0
919,43,1306,700,0,0,0,2,0.0,4,3,3
920,43,1520,500,0,0,0,2,0.0,4,3,0
921,43,1520,800,1,1,0,2,3.3,2,0,25
922,43,497,300,0,0,0,1,3.0,2,0,22
923,43,1329,450,0,0,0,1,2.6,2,0,26
924,43,1514,700,0,1,0,2,2.9,2,0,16
925,43,177,200,0,0,0,1,2.9,2,0,7
926,43,1355,1500,1,1,0,3,3.1,2,0,28
927,43,1329,550,0,0,0,2,0.0,4,3,0
928,43,1329,400,0,0,0,1,0.0,4,3,0
929,43,828,100,0,0,0,1,0.0,4,3,0
930,43,1329,600,0,1,0,2,3.2,2,0,31
931,43,1562,400,0,0,0,1,3.4,2,0,70
932,43,331,450,0,0,0,1,3.3,2,0,67
933,43,1618,600,0,0,0,2,2.7,2,0,35
934,43,1348,500,0,1,0,2,3.4,2,0,22
935,43,177,200,0,0,0,1,3.3,2,0,17
936,43,1578,600,0,1,0,2,2.6,2,0,39
937,43,834,500,0,0,0,2,3.3,2,0,35
938,43,177,500,0,0,0,2,3.4,2,0,35
939,43,518,400,0,0,0,1,2.7,2,0,32
940,43,851,950,0,0,0,2,2.6,2,0,14
941,43,466,600,0,0,0,2,2.7,2,0,17
942,43,865,300,0,0,0,1,3.4,2,0,35
943,43,1031,1000,0,0,0,3,4.5,0,1,799
944,43,201,400,0,1,0,1,3.6,5,2,62
945,43,310,300,0,1,0,1,3.5,5,2,24
946,43,340,900,1,0,0,2,3.8,5,2,134
947,43,177,400,0,0,0,1,3.5,5,2,26
948,43,1306,400,0,0,0,1,3.6,5,2,93
949,43,1654,650,0,0,0,2,3.7,5,2,280
950,43,986,400,0,0,0,1,3.6,5,2,70
951,43,1655,350,0,0,0,1,3.5,5,2,31
952,43,828,250,0,0,0,1,3.6,5,2,25
953,43,1136,150,0,0,0,1,3.5,5,2,18
954,43,230,400,0,0,0,1,3.6,5,2,27
955,43,1520,750,0,1,0,2,3.8,5,2,27
956,43,201,400,0,0,0,1,3.5,5,2,39
957,43,201,400,0,0,0,1,3.6,5,2,126
958,43,833,150,0,0,0,1,3.8,5,2,75
959,43,58,500,0,0,0,2,3.5,5,2,143
960,43,442,650,0,1,0,2,4.1,1,5,153
961,43,1306,400,0,0,0,1,2.9,2,0,43
962,43,982,300,0,1,0,1,2.9,2,0,4
963,43,518,400,0,0,0,1,2.5,2,0,25
964,43,1306,400,0,0,0,1,3.1,2,0,26
965,43,1334,500,0,0,0,2,3.0,2,0,4
966,43,1306,250,0,0,0,1,3.4,2,0,22
967,43,1334,800,1,0,0,2,3.3,2,0,14
968,43,1306,300,0,0,0,1,3.1,2,0,8
969,43,358,400,0,0,0,1,3.1,2,0,8
970,43,1306,400,0,0,0,1,0.0,4,3,0
971,43,549,300,0,0,0,1,0.0,4,3,0
972,43,497,300,0,0,0,1,0.0,4,3,0
973,43,497,300,0,0,0,1,0.0,4,3,0
974,43,1306,250,0,0,0,1,0.0,4,3,2
975,43,497,250,0,0,0,1,0.0,4,3,0
976,43,1329,400,0,0,0,1,0.0,4,3,0
977,43,828,500,0,0,0,2,0.0,4,3,0
978,43,549,400,0,0,0,1,2.8,2,0,20
979,43,1520,700,0,0,0,2,2.7,2,0,39
980,43,1329,600,0,1,0,2,2.7,2,0,56
981,43,1520,500,0,0,0,2,2.7,2,0,43
982,43,497,300,0,0,0,1,2.8,2,0,9
983,43,1306,400,0,0,0,1,2.7,2,0,20
984,43,1235,100,0,0,0,1,3.2,2,0,41
985,43,331,500,0,0,0,2,3.4,2,0,18
986,43,549,700,0,1,0,2,3.3,2,0,76
987,43,331,700,1,1,0,2,0.0,4,3,1
988,43,1329,200,0,0,0,1,3.0,2,0,6
989,43,1514,700,0,1,0,2,3.3,2,0,219
990,43,1262,200,0,0,0,1,2.8,2,0,11
991,43,1749,100,0,0,0,1,3.1,2,0,12
992,43,1778,350,0,0,0,1,2.8,2,0,13
993,43,201,200,0,0,0,1,3.0,2,0,7
994,43,1306,200,0,0,0,1,0.0,4,3,1
995,43,1244,250,0,0,0,1,0.0,4,3,0
996,43,987,400,0,0,0,1,0.0,4,3,1
997,43,1444,300,0,0,0,1,0.0,4,3,3
998,43,1520,400,0,0,0,1,0.0,4,3,0
999,43,115,500,0,0,0,2,0.0,4,3,1
1000,43,1306,300,0,0,0,1,0.0,4,3,3
1001,43,1761,100,0,0,0,1,0.0,4,3,2
1002,43,1550,700,1,0,0,2,0.0,4,3,0
1003,43,331,300,0,0,0,1,0.0,4,3,0
1004,43,448,650,0,1,0,2,2.6,2,0,15
1005,43,841,200,0,0,0,1,2.9,2,0,5
1006,43,1761,200,0,0,0,1,0.0,4,3,0
1007,43,1306,400,0,0,0,1,0.0,4,3,0
1008,43,828,100,0,0,0,1,3.1,2,0,9
1009,43,331,600,0,0,0,2,0.0,4,3,3
1010,43,518,300,0,0,0,1,0.0,4,3,2
1011,43,1358,700,0,1,0,2,3.1,2,0,7
1012,43,1655,350,0,0,0,1,3.1,2,0,9
1013,43,497,350,0,0,0,1,2.9,2,0,4
1014,43,1306,500,0,0,0,2,0.0,4,3,1
1015,43,758,300,0,0,0,1,0.0,4,3,0
1016,43,1306,300,0,0,0,1,0.0,4,3,0
1017,43,186,200,0,0,0,1,0.0,4,3,2
1018,43,1329,300,0,0,0,1,0.0,4,3,1
1019,43,1031,350,0,0,0,1,0.0,4,3,1
1020,43,1250,400,0,1,0,1,2.7,2,0,28
1021,43,1723,800,0,0,0,2,2.7,2,0,29
1022,43,1264,150,0,0,0,1,0.0,4,3,0
1023,43,1520,400,0,0,0,1,0.0,4,3,1
1024,43,1275,500,0,0,0,2,0.0,4,3,0
1025,43,834,100,0,0,0,1,0.0,4,3,0
1026,43,1520,500,0,0,0,2,3.0,2,0,6
1027,43,1520,500,1,0,0,2,3.3,2,0,12
1028,43,186,150,0,0,0,1,3.1,2,0,19
1029,43,186,100,0,0,0,1,3.1,2,0,14
